time,open,high,low,close,volume,note
2020-07-20,250.0000,295.0000,205.6000,212.4000,24237613,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-09,67.0600,67.8600,63.6900,64.1000,3666090,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-10,64.0000,64.7400,63.0200,64.5100,5413281,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-13,63.9000,65.5800,63.0200,64.0000,4255440,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-14,63.1500,63.8800,60.7900,63.3100,2996204,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-15,63.6100,65.2400,62.5200,62.5200,3375908,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-16,63.4800,64.9300,62.9000,64.1000,2218216,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-17,63.3500,64.5000,61.8000,63.3000,2219482,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-20,63.4500,64.2700,62.2800,62.6000,1935117,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-21,62.6600,63.8500,61.9600,62.3600,2219016,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-22,62.9900,63.0400,61.0100,61.0600,2175798,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-23,61.2000,64.5500,61.0700,64.3000,3188568,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-24,64.2900,67.5100,63.8400,66.3000,3565776,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-27,67.0900,68.5900,66.4000,66.4400,2920849,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-28,66.3400,67.4300,65.2500,67.0000,2295989,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-29,67.0000,68.1000,65.8200,65.8600,2766621,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-06-30,65.4400,66.9000,64.4000,64.7000,2859238,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-01,64.0000,64.6900,61.9400,62.6800,3431422,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-04,62.0200,63.3900,61.3600,63.1000,1989931,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-05,63.3000,64.8500,62.1000,62.4700,1942621,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-06,62.6600,64.8700,62.0300,63.2000,2666759,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-07,63.3000,63.7700,61.6500,61.6600,1927664,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-08,61.6000,65.2000,61.5700,63.6600,2415611,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-11,63.0800,63.2300,61.2400,61.5000,1847636,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-12,61.7000,61.8400,60.1100,60.2000,1628698,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-13,61.3400,61.5900,60.1000,60.3500,1228580,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-14,59.9900,61.3400,59.8500,60.2700,1205141,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-15,60.4900,61.9300,60.0300,60.1000,1378641,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-18,60.5000,61.5500,59.6000,61.2100,1207896,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-19,61.0000,64.3000,60.3000,63.9900,2325674,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-20,64.3000,64.3900,62.8800,62.9900,1495469,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-21,63.0900,65.4000,63.0900,63.4000,2115509,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-22,63.9200,64.2400,61.6500,62.2800,1455148,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-25,62.2000,63.5500,61.7000,62.0000,1233914,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-26,62.3900,62.4900,60.9100,61.1000,1175045,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-27,61.1900,63.6000,60.7300,61.6900,1308097,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-28,61.5500,63.8800,61.5000,62.8200,2019775,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-07-29,63.5100,63.5600,61.0000,61.0000,1489450,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-01,60.8800,62.6000,58.6800,61.2700,2144443,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-02,60.5000,60.9000,58.0000,59.2800,2547087,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-03,59.8600,63.7900,59.5000,61.4800,3654877,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-04,61.4800,64.7400,61.4800,63.5300,3073499,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-05,63.2400,70.8900,63.2400,70.0600,8190196,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-08,71.3700,72.0000,66.2300,67.1700,6434233,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-09,66.9400,72.0000,66.0000,70.8800,6080096,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-10,69.0600,72.8800,69.0400,69.5900,5434860,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-11,69.8300,70.8800,69.0300,69.7900,3704143,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-12,69.7000,70.1800,67.5000,67.6500,3931531,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-15,66.3000,67.2900,64.7500,64.9200,3613165,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-16,65.2500,66.1000,63.6600,63.9300,2682234,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-17,63.9900,64.3700,62.9100,63.5000,2199822,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-18,63.3700,63.9900,62.0600,63.6400,2684159,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-19,63.2900,65.0900,61.1000,61.1800,3184225,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-22,60.6300,61.8700,60.1000,61.1100,1370481,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-23,60.8500,61.5800,60.1500,60.6000,1431711,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-24,60.7000,60.7000,58.0400,58.1300,2375230,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-25,58.1300,58.9900,56.8100,57.4400,1638493,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-26,57.7300,58.4500,57.1600,57.5000,1174138,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-29,57.3000,58.8700,57.1000,58.7000,1266406,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-30,58.8000,59.2000,57.7600,58.2700,867618,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-08-31,58.0000,59.6600,57.5500,59.0900,1728159,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-01,67.0000,70.9100,66.5000,67.3200,12023516,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-02,67.4700,80.7800,67.4700,80.7800,16561253,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-05,82.7900,83.8500,75.8000,77.3500,16845618,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-06,76.0000,77.1300,73.0600,74.2000,9413664,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-07,74.8500,81.2300,74.8500,79.6800,11718356,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-08,79.6800,79.8800,74.6000,74.8600,7700464,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-09,74.2800,74.7800,71.6000,72.0000,5569286,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-13,69.2900,70.7000,67.5600,67.9700,5844110,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-14,67.6800,70.9600,67.3000,70.5000,6451348,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-15,70.4500,70.4500,66.8600,67.3500,4434036,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-16,67.0000,72.8800,66.9900,69.2400,5637216,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-19,69.1400,72.3400,68.4000,68.7800,5139407,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-20,69.0200,70.6700,67.0000,67.5600,4394403,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-21,67.0100,67.5000,64.8000,66.0000,3752600,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-22,65.5100,67.4900,65.5100,66.3500,2426072,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-23,66.3800,67.1000,62.8800,63.0600,4022331,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-26,62.0100,64.3300,61.8200,63.3100,2720786,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-27,63.0700,66.9200,63.0700,66.5100,3202092,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-28,65.6800,68.2000,64.2300,64.5600,3614455,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-29,65.1800,66.2500,63.7300,63.9700,2769388,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-09-30,64.0400,64.5000,62.6600,62.6800,2122341,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-10,58.4700,60.1000,56.5200,57.5000,4337879,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-11,57.9800,58.1800,55.8800,56.2600,2419530,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-12,56.6800,59.7500,55.5000,59.3900,3302239,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-13,58.5000,60.6300,58.5000,59.3100,2013823,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-14,60.0000,61.4500,59.6800,60.7700,2065716,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-17,60.2800,62.5900,59.5000,61.8000,2075569,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-18,62.3000,62.4300,60.3300,60.5100,2010387,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-19,60.6800,61.0100,59.1100,59.1100,1845647,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-20,58.5500,64.4900,58.5100,63.9300,4927135,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-21,63.5000,66.0000,62.1200,65.3300,3486611,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-24,66.2000,68.1800,64.0000,64.6800,2902052,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-25,64.3000,65.6000,62.9500,64.3500,2432014,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-26,65.0000,66.4500,63.0000,65.8000,2901655,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-27,65.4400,68.6800,65.4400,67.4200,4132613,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-28,66.6000,68.4800,64.2300,64.8200,3506949,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-10-31,64.4000,67.5000,64.0500,65.7600,3064417,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-01,65.7700,65.7700,62.6400,65.3400,4669056,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-02,65.3400,67.3200,65.0500,65.8800,2794043,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-03,64.0800,67.7300,64.0600,67.1500,2823221,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-04,66.7700,68.4000,66.1800,67.6900,2603213,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-07,67.6400,68.7400,66.1800,66.2100,2475483,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-08,66.1800,66.3900,64.7100,65.4800,1761462,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-09,65.9100,66.3600,64.4800,65.3500,1453631,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-10,64.8000,67.3000,64.0400,64.0900,2671857,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-11,66.0000,67.1000,64.5500,64.6800,3027631,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-14,64.6500,67.3000,63.8100,66.4800,2326153,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-15,66.5000,70.0000,66.4500,69.1400,3668932,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-16,68.8800,69.9000,68.2000,68.5000,2390733,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-17,68.0000,69.6400,67.1300,69.4500,2615886,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-18,69.9900,70.5000,67.7700,67.7700,2347204,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-21,69.0100,70.3800,66.6600,67.7000,3107230,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-22,67.4200,68.6000,65.7900,65.8800,2373274,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-23,65.9000,66.2400,64.2000,64.5400,2207471,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-24,64.9500,65.7700,63.5500,63.6500,1597120,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-25,63.4800,64.5300,63.1200,63.4500,1322825,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-28,62.0600,63.4500,61.6800,62.2500,1547998,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-29,62.5700,64.6600,62.5700,64.1900,1746706,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-11-30,64.1700,64.7400,63.2100,63.4200,2895119,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-01,64.6000,65.7500,64.0100,64.9200,1984623,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-02,65.4300,66.1700,64.6100,66.0000,1722561,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-05,66.6000,67.4900,65.6200,66.4900,1782066,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-06,66.5000,68.2100,66.0000,67.5900,2322638,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-07,67.3400,67.7800,66.8800,67.0600,1369081,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-08,66.9000,67.0600,65.0300,65.2200,1857025,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-09,65.0700,66.6600,64.8800,65.7100,2370533,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-12,65.8800,67.9000,65.5000,67.1100,2384383,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-13,67.1600,67.4000,66.3600,66.8700,1425180,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-14,69.9900,70.0500,66.8100,66.8100,2487509,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-15,67.0000,68.4000,65.7100,67.4800,1862162,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-16,64.9500,65.4000,61.4900,63.9800,4784661,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-19,63.0600,63.4600,60.1000,60.3000,3731411,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-20,60.3500,61.3500,59.4300,59.9000,1887743,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-21,59.8900,60.3400,58.2300,58.5300,1772879,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-22,58.9400,59.4000,56.8800,57.1900,1738063,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-23,56.7900,57.5000,55.9000,56.4700,1790642,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-26,56.4800,57.7500,56.4800,57.1400,1808619,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-27,57.0000,57.4900,56.3100,57.1700,1672861,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-28,57.0000,57.1700,55.6800,55.8800,1321209,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-29,55.9000,56.4700,55.6000,55.6000,1319469,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2022-12-30,56.3700,56.3700,54.5000,54.5600,2087202,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-03,54.5100,57.3400,54.1500,56.7800,2049104,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-04,57.2300,58.0800,56.3300,56.9400,1556703,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-05,56.8800,57.2200,55.8000,56.8000,1615095,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-06,56.9800,57.5400,56.0200,56.6500,1708176,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-09,56.8300,57.6000,56.6000,56.8900,1416688,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-10,56.8900,58.1600,56.8900,57.1400,1914714,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-11,57.1700,58.0000,56.2500,56.3700,1672659,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-12,56.1900,56.6800,55.3000,55.7300,1823372,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-13,56.2600,56.2600,55.5100,56.0900,1198055,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-16,55.9900,58.5000,55.8300,57.7900,2754769,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-17,57.9900,59.4200,57.5200,58.0500,2068939,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-18,58.5500,59.1700,58.0400,58.5000,1638655,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-19,58.1000,61.0000,58.0700,61.0000,2893483,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-20,61.0200,61.6300,60.5100,61.0300,1846164,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-30,65.5000,65.9800,63.5600,64.3100,5090146,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-01-31,64.0000,64.7800,61.8800,62.1000,2841052,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-01,62.0000,65.9800,62.0000,64.7400,4408074,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-02,66.0000,74.6900,65.7100,69.9000,9285172,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-03,69.8800,72.7800,69.8400,71.1100,8169512,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-06,73.1000,74.9600,71.0500,72.8400,10526794,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-07,71.3100,80.8800,71.3100,75.7000,15126771,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-08,78.0000,82.3000,74.8000,74.8000,13914428,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-09,73.2100,80.0000,72.5500,79.0700,14811369,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-10,78.4000,83.6300,77.7000,79.1100,13806028,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-13,79.0000,91.5000,78.0000,87.5000,15939997,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-14,87.5000,89.5800,83.6900,85.4800,11115825,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-15,85.8000,90.8700,83.0000,89.1000,15361550,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-16,86.8000,88.2900,80.0800,80.5000,14412638,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-17,80.8100,82.4200,78.2300,80.0000,9171375,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-20,80.8000,83.4000,78.5900,82.4500,7455271,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-21,82.6000,87.9500,82.0000,85.3000,8915286,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-22,83.0800,86.3300,82.7700,84.4000,5762387,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-23,84.9000,86.2500,82.0500,83.2200,6672789,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-24,86.5000,89.2800,85.3000,87.9300,10624702,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-27,86.7100,88.9900,84.3000,85.1700,7500391,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-02-28,85.2500,87.4400,81.9100,83.9700,7300523,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-01,83.5900,92.5500,83.1000,90.6000,12939481,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-02,89.5000,92.6800,89.0200,91.5000,8924913,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-03,95.9900,99.5000,92.2600,93.7100,10063730,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-06,92.1200,94.4500,90.2000,91.2300,6569446,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-07,91.0000,91.8800,86.9400,87.8800,6979707,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-08,89.8700,91.6800,87.8800,90.0100,6269025,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-09,90.1000,93.5800,89.6000,90.6000,4682598,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-10,90.4600,95.8000,89.6000,91.9800,8259867,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-13,90.3800,96.6900,90.1500,95.7800,7142219,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-14,95.8500,105.0000,95.3000,102.8900,12776811,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-15,102.0000,106.1900,101.9500,103.9800,9368586,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-16,104.9800,106.0800,99.5900,102.4400,10759426,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-17,102.6500,122.9300,102.0000,122.9300,22253439,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-20,124.0000,137.6900,122.1500,135.0000,19994422,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-21,133.2500,137.5000,130.4800,136.8000,12341805,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-22,134.9600,164.1600,133.0000,160.1500,20374958,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-23,162.6200,178.8800,159.8500,167.0000,20270948,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-24,167.0100,185.1800,163.0100,183.0000,19889311,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-27,178.0000,188.8800,172.0000,186.3900,19097184,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-28,179.9400,180.5000,170.3000,172.0000,15609484,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-29,174.4600,184.6500,168.8000,172.0000,21674823,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-30,172.6400,181.6000,170.0000,176.1000,20671037,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-03-31,170.8100,191.7600,165.2300,185.9500,20298252,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-03,188.8800,217.0000,184.0000,211.0000,21196597,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-04,206.0000,226.5300,202.3000,215.5100,16494106,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-06,212.0000,230.9800,203.0300,208.0000,15662831,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-07,209.4500,225.6200,207.0000,225.5000,12796932,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-10,225.5000,225.5100,200.0100,207.5900,18501308,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-11,205.6700,213.6000,187.5100,201.5000,18413454,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-12,193.0000,213.6800,192.0000,206.0000,15207871,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-13,201.0200,207.5500,185.9000,188.0000,17134022,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-14,190.0100,197.7100,183.8900,195.0000,13834771,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-17,191.3900,199.1900,187.0000,196.8000,12486326,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-18,194.0000,201.3300,185.5500,195.7800,12696053,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-19,204.5000,223.2800,204.5000,221.8000,21573299,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-20,230.0600,266.1600,230.0600,266.1600,19964291,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-21,271.4000,271.4700,243.0000,248.0000,18946064,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-24,246.0000,248.0000,228.8800,243.0000,16347103,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-25,242.0000,264.8800,237.1600,248.0000,17411621,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-26,250.0000,255.8000,225.8000,238.0000,14446499,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-27,235.0100,246.0000,217.7800,230.7500,13813564,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-04-28,228.1000,252.5000,225.8000,249.5000,14608544,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-04,244.5000,245.4800,224.0400,232.8000,11748565,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-05,228.8800,240.5000,200.7300,207.9800,19630070,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-08,203.0000,215.0100,199.0000,208.3900,10836641,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-09,208.1600,218.3000,204.1100,211.4000,11252281,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-10,206.0300,212.9300,191.4100,199.0800,13808054,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-11,201.6200,205.6000,196.0000,196.0200,8215291,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-12,195.9700,204.5000,192.1100,196.0000,7502785,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-15,200.0000,201.5800,177.0000,188.4500,17714570,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-16,191.0800,193.0000,183.3300,184.5100,10261854,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
